classificacao_manuela,id,text
1,1610505032411287552,sp 055 rio-santos trecho sebastião ubatuba km 136 polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1610504913892564993,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1610504862801821696,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1610504807495655424,sp 270 raposo tavares trecho paulo cotia km 020 trevo rodoanel tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1610476608338464768,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 323 itanhaém tráfego normal dois sentidos tempo encoberto visibilidade reduzida tempo viagem peruíbe praia grande 40 minutos
1,1610476269153533952,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba km 092 – massaguaçu tráfego normal dois sentidos tempo encoberto visibilidade reduzida tempo viagem ubatuba sebastião 01h30
1,1610476048591851521,sp 098 mogi-bertioga km 059 região mogi cruzes km 063 trecho planalto tráfego intenso sentido mogi cruzes tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina tempo viagem bertioga mogi cruzes 54 minutos
1,1610475851270832134,sp 123 floriano rodrigues pinheiro km 026 base polícia rodoviária km 046 portal campos jordão tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina tempo viagem campos jordão taubaté 43 minutos
1,1610475659356258306,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina tempo viagem ubatuba taubaté 01h44
1,1610475337590128640,sp 270 raposo tavares trecho paulo cotia km 017 região av politécnica km 018 base pmrv jardim arpoador tráfego normal dois sentidos tempo encoberto visibilidade reduzida tempo viagem cotia paulo 22 minutos
1,1610434447857385473,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1610433033412218883,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego intenso sentido taubaté tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
0,1610404123320684544,motociclista evite acidentes dirija responsabilidade slt der segurançaviária trânsitomaisseguro sp governosp
1,1610392801275170816,sp 055 rio-santos trecho sebastião ubatuba km 073 praia lagoinha tráfego lento sentido ubatuba tempo bom boa visibilidade
1,1610392062188261378,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes tráfego intenso dois sentidos tempo encoberto boa visibilidade atenção trecho serra sujeito neblina
1,1610391115764482051,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610387599088050177,sp 270 raposo tavares trecho paulo cotia km 020 trevo rodoanel tráfego intenso sentido paulo tempo instável trechos isolados
1,1610355634284924930,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego lento pontos congestionamento dois sentidos tempo instável trechos isolados
1,1610345728789942272,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 311 mongaguá tráfego intenso dois sentidos tempo bom boa visibilidade
1,1610344293373296643,sp 055 rio-santos trecho sebastião ubatuba km 073 praia lagoinha tráfego intenso pontos lentidão sentido ubatuba tempo bom boa visibilidade
1,1610343416986042371,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 098 base polícia rodoviária tráfego intenso pontos lentidão sentido mogi cruzes tempo instável visibilidade reduzida atenção trecho serra sujeito neblina
1,1610341475748831233,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 008 sau taubaté tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610339847511621632,sp 270 raposo tavares trecho paulo cotia km 030 região cotia tráfego normal dois sentidos tempo bom boa visibilidade
0,1610300979303383041,mais saúde diversão bike sinônimo mobilidade sustentável respeite ciclista deve fazer parte seguir risca leis trânsito atitudes cidadãs segurança todos der slt respeitoàvida verãoseguro governosp
1,1610300282524631044,sp 055 rio-santos trecho sebastião ubatuba km 092 massaguaçu tráfego lento pontos congestionamento dois sentidos tempo bom boa visibilidade
1,1610300101968416769,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto tráfego congestionado sentido bertioga tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610299926000406528,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 033 trevo santo antônio pinhal tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610270738140856320,sp 055 rio-santos trecho bertioga sebastião km 214 trevo mogi-bertioga tráfego lento sentido sebastião tempo bom boa visibilidade
1,1610270491968667649,sp 055 rio-santos trecho sebastião ubatuba km 092 massaguaçu tráfego lento pontos congestionamento dois sentidos tempo bom boa visibilidade
1,1610270264050286594,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto tráfego congestionado sentido bertioga tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610269997057581056,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 031 trecho serra tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610269089175314434,sp 270 raposo tavares trecho paulo cotia km 010 região paulo tráfego normal dois sentidos tempo bom boa visibilidade
0,1610239860610301952,uso cinto segurança salva vidas utilize-o sempre inclusive banco traseiro independente distância slt der rodovias segurança trânsitomaisseguro sp governosp
1,1610239721837322240,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tráfego intenso sentido praia grande tempo bom boa visibilidade
1,1610239574181294082,sp 055 rio-santos trecho bertioga sebastião km 214 trevo mogi-bertioga tráfego congestionado sentido sebastião tempo bom boa visibilidade
1,1610238476816875521,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 033 trevo santo antônio pinhal tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610238174445314048,sp 125 oswaldo cruz trecho taubaté ubatuba km 093 região ubatuba tráfego intenso dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
0,1610203505800658944,segurança todos respeite sempre limites velocidade slt der rodovias segurança trânsitomaisseguro sp governosp
1,1610203204968390656,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia km 214 trevo mogi-bertioga tráfego normal dois sentidos tempo bom boa visibilidade
1,1610202765875154944,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto km 098 base pmrv bertioga tráfego intenso sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610202518423998465,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária km 046 portal campos jordão tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1610202150256123904,sp 270 raposo tavares trecho paulo cotia km 010 região paulo km 017 região av politécnica km 020 trevo rodoanel km 030 região cotia tráfego normal dois sentidos tempo bom boa visibilidade
1,1610173014636732416,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 323 itanhaém tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1610172959267901440,sp 055 rio-santos trecho bertioga sebastião km 192 supermercado krill km 211 riviera tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1610172833187127296,sp 055 rio-santos trecho sebastião ubatuba km 110 – subprefeitura caraguatatuba km 136 polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1610172717474496513,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes km 063 trecho planalto tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1610172581788946433,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba km 093 região ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
0,1610146063893012481,coloque vida ama risco utilize sempre cadeirinha independente distância slt der rodovias segurança trânsitomaisseguro sp governosp
1,1610145871307350017,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia km 223 região bertioga tráfego intenso sentido bertioga tempo encoberto visibilidade reduzida
1,1610144897960493058,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes km 063 trecho planalto tráfego intenso sentido mogi cruzes tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
0,1610118406950342657,coloque vida outras pessoas risco respeite leis trânsito dirigir beba slt der rodovias segurança trânsitomaisseguro sp governosp
1,1610118313014706176,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego lento pontos congestionamento sentido praia grande tempo encoberto visibilidade reduzida tempo viagem peruíbe praia grande 01h10
1,1610118039533486080,sp 055 rio-santos trecho bertioga sebastião km 192 supermercado krill tráfego intenso pontos lentidão sentido bertioga tempo encoberto visibilidade reduzida tempo viagem sebastião bertioga 02h38
1,1610117805109837825,sp 055 rio-santos trecho sebastião ubatuba km 073 praia lagoinha tráfego lento pontos congestionamento sentido sebastião tempo encoberto visibilidade reduzida tempo viagem ubatuba sebastião 02h57
1,1610117437747257348,sp 098 mogi-bertioga km 059 região mogi cruzes tráfego intenso pontos lentidão sentido mogi cruzes tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina tempo viagem bertioga mogi cruzes 01h24
1,1610116844312006657,sp 125 oswaldo cruz trecho taubaté ubatuba km 081 trecho serra tráfego intenso pontos lentidão sentido taubaté tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina tempo viagem ubatuba taubaté 02h04
1,1610061391125254145,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego lento pontos congestionamento sentido praia grande tempo encoberto visibilidade reduzida
1,1610059516892135426,sp 055 rio-santos trecho bertioga sebastião km 211 riviera tráfego intenso ponto lentidão sentido bertioga tempo encoberto visibilidade reduzida
1,1610058861292945409,sp 055 rio-santos trecho sebastião ubatuba km 073 praia lagoinha tráfego congestionado sentido sebastião tempo encoberto visibilidade reduzida
1,1610057439319314433,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1610057134275706881,sp 270 raposo tavares trecho paulo cotia km 017 região av politécnica tráfego intenso dois sentidos tempo encoberto visibilidade reduzida
0,1610014054675894275,coloque vida outras pessoas risco respeite leis trânsito dirigir beba slt der rodovias segurança trânsitomaisseguro sp governosp
1,1610013873922252802,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego intenso sentido praia grande tempo bom boa visibilidade
1,1610012661366030336,sp 270 raposo tavares trecho paulo cotia km 20 trevo rodoanel tráfego intenso dois sentidos tempo bom boa visibilidade
1,1609958748700696577,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 311 mongaguá tráfego intenso sentido praia grande tempo bom boa visibilidade
1,1609958445892919304,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia km 211 riviera tráfego lento pontos congestionamento dois sentidos tempo bom boa visibilidade
1,1609958261515771904,sp 055 rio-santos trecho sebastião ubatuba km 073 praia lagoinha km 092 massaguaçu tráfego lento pontos congestionamento dois sentidos tempo bom boa visibilidade
1,1609958039632625672,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 90 fim serra sentido bertioga km 98 base polícia rodoviária tráfego lento pontos congestionamento trecho serra dois sentidos tempo bom boa visibilidade trecho serra sujeito neblina
1,1609957750041092103,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 31 trecho serra km 33 trevo santo antônio pinhal tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609957620143595521,sp 125 oswaldo cruz trecho taubaté ubatuba km 42 trevo luiz paraitinga km 81 – trecho serra tráfego intenso congestionamento trecho serra dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609956929778126855,sp 270 raposo tavares trecho paulo cotia km 17 região av politécnica km 20 trevo rodoanel tráfego intenso dois sentidos tempo bom boa visibilidade
1,1609939508283281414,sp 055 rio-santos trecho bertioga sebastião km 211 riviera tráfego lento pontos congestionamento dois sentidos tempo bom boa visibilidade
1,1609939125565628416,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 98 base polícia rodoviária tráfego congestionado sentido bertioga tráfego intenso pontos lentidão sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609938162213654528,sp 270 raposo tavares trecho paulo cotia km 17 região av politécnica tráfego intenso dois sentidos tempo bom boa visibilidade
0,1609909496809246720,uso cinto segurança salva vidas utilize-o sempre inclusive banco traseiro independente distância slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609909315774681093,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 323 itanhaém tráfego intenso pontos lentidão sentido praia grande tempo bom boa visibilidade
1,1609908765998067715,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba km 092 massaguaçu tráfego congestionado dois sentidos tempo bom boa visibilidade
1,1609908261859254281,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto km 090 fim serra sentido bertioga km 098 base pmrv tráfego intenso lentidão trecho serra dois sentidos tempo bom boa visibilidade trecho serra sujeito neblina
1,1609907889040232451,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base pmrv km 033 trevo santo antônio pinhal km 046 portal campos tráfego intenso pontos lentidão sentido taubaté tempo bom boa visibilidade trecho serra sujeito neblina
1,1609907612811726852,sp 125 oswaldo cruz trecho taubaté ubatuba km 081 – trecho serra km 088 base pmrv ubatuba km 093 ubatuba tráfego congestionado sentido taubaté tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609907331566796802,sp 270 raposo tavares trecho paulo cotia km 010 região paulo km 017 região av politécnica km 020 trevo rodoanel km 030 região cotia tráfego normal dois sentidos tempo bom boa visibilidade
0,1609871165002027009,mais saúde diversão bike sinônimo mobilidade sustentável respeite ciclista deve fazer parte seguir risca leis trânsito atitudes cidadãs segurança todos
1,1609870846671351808,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego intenso sentido praia grande tempo bom boa visibilidade
1,1609870560502087681,sp 055 rio-santos trecho sebastião ubatuba km 092 massaguaçu tráfego congestionado sentido sebastião tempo bom boa visibilidade
1,1609870246139019267,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 90 fim serra sentido bertioga tráfego intenso lentidão sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
0,1609837961582895105,coloque vida outras pessoas risco respeite leis trânsito dirigir utilize celular slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609837679604301827,sp 123 floriano rodrigues pinheiro km 026 base polícia rodoviária km 031 trecho serra km 033 trevo santo antônio pinhal km 046 portal campos jordão tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609837475492515840,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba km 073 praia lagoinha km 083 praia tabatinga km 092 – massaguaçu tráfego intenso sentido sebastião tempo bom boa visibilidade
1,1609837406865313792,sp 055 rio-santos trecho bertioga sebastião km 192 supermercado krill km 193 boracéia km 211 riviera km 223 região bertioga tráfego intenso sentido bertioga tempo bom boa visibilidade
1,1609837329937567746,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande km 311 mongaguá km 323 itanhaém km 337 bairro gaivotas tráfego intenso sentido praia grande tempo bom boa visibilidade
0,1609809002011017217,coloque vida ama risco utilize sempre cadeirinha independente distância slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609808872268566531,sp 125 oswaldo cruz trecho taubaté ubatuba km 093 região ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609808810733862917,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609808694149103616,sp 055 rio-santos trecho sebastião ubatuba km 092 – massaguaçu tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1609754701117161472,tempo viagem sebastião bertioga 02h07
1,1609754357452480513,tempo viagem bertioga mogi cruzes 54 minutos
1,1609754228934807552,tempo viagem campos jordão taubaté 44 minutos
1,1609754066594463745,tempo viagem ubatuba taubaté 01h37
1,1609753882233536512,tempo viagem cotia paulo 21 minutos
1,1609750316420894721,sp 055 rio-santos trecho sebastião ubatuba km 055 ubatuba tráfego intenso sentido sebastião tempo encoberto visibilidade reduzida
1,1609750258141040640,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes tráfego intenso sentido mogi cruzes tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609750192982528007,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609750131045273602,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609750070483615745,sp 270 raposo tavares trecho paulo cotia km 010 região paulo tráfego normal dois sentidos tempo encoberto visibilidade reduzida
0,1609732719637823489,coloque vida outras pessoas risco respeite leis trânsito dirigir utilize celular slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609732464221773825,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego intenso dois sentidos pontos lentidão sentido praia grande tempo encoberto visibilidade reduzida
1,1609732346692902922,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego intenso pontos lentidão sentido bertioga tempo encoberto visibilidade reduzida
1,1609732215356772352,sp 055 rio-santos trecho sebastião ubatuba km 110 – subprefeitura caraguatatuba tráfego intenso pontos lentidão sentido sebastião tempo encoberto visibilidade reduzida
1,1609731986754621441,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 077 início serra tráfego intenso sentido mogi cruzes tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609731675155759107,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609731244094328832,sp 125 oswaldo cruz trecho taubaté ubatuba km 093 região ubatuba tráfego intenso sentido taubaté tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609731049470431232,sp 270 raposo tavares trecho paulo cotia km 018 base pmrv jardim arpoador tráfego normal dois sentidos tempo encoberto visibilidade reduzida
1,1609692450339143680,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tráfego intenso dois sentidos pontos lentidão sentido praia grande tempo encoberto visibilidade reduzida
1,1609692188157288450,sp 055 rio-santos trecho bertioga sebastião km 223 região bertioga tráfego intenso pontos lentidão sentido bertioga tempo encoberto visibilidade reduzida
1,1609690467763113984,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes tráfego intenso sentido mogi cruzes tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609690052258590721,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609689913229705218,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego intenso sentido taubaté tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609689755419017219,sp 270 raposo tavares trecho paulo cotia km 020 trevo rodoanel tráfego intenso dois sentidos tempo encoberto visibilidade reduzida
1,1609647978368667648,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego intenso dois sentidos pontos lentidão sentido praia grande tempo bom boa visibilidade
1,1609647681571553280,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego intenso sentido bertioga tempo bom boa visibilidade
1,1609647568517988355,sp 055 rio-santos trecho sebastião ubatuba km 083 praia tabatinga tráfego intenso sentido sebastião tempo bom boa visibilidade
1,1609647363349430277,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 098 base polícia rodoviária tráfego intenso sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609647206453202945,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609647084474437634,sp 125 oswaldo cruz trecho taubaté ubatuba km 093 região ubatuba tráfego intenso sentido taubaté tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609646904589291520,sp 270 raposo tavares trecho paulo cotia km 030 região cotia tráfego intenso dois sentidos tempo bom boa visibilidade
0,1609614386041335808,coloque vida ama risco utilize sempre cadeirinha independente distância slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609614277635088385,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 311 mongaguá tráfego intenso sentido praia grande tempo bom boa visibilidade
1,1609614169560551429,sp 055 rio-santos trecho bertioga sebastião km 211 riviera tráfego intenso sentido bertioga tempo bom boa visibilidade
1,1609613681926586368,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto tráfego intenso sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609613575407996928,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609613463176843264,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego intenso sentido taubaté tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609588601494425607,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego intenso dois sentidos tempo bom boa visibilidade
1,1609587387981611013,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 008 sau taubaté tráfego intenso sentido taubaté tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609587218397396994,sp 125 oswaldo cruz trecho taubaté ubatuba km 081 trecho serra tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609587058800041984,sp 270 raposo tavares trecho paulo cotia km 017 região av politécnica tráfego intenso dois sentidos tempo bom boa visibilidade
0,1609544494231465991,coloque vida outras pessoas risco respeite leis trânsito dirigir beba slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609544398546640896,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 323 itanhaém tráfego intenso sentido praia grande tempo bom boa visibilidade
1,1609544206556471296,sp 055 rio-santos trecho bertioga sebastião km 193 boracéia tráfego intenso sentido bertioga tempo bom boa visibilidade
1,1609544006257577984,sp 055 rio-santos trecho sebastião ubatuba km 136 polícia rodoviária tráfego intenso sentido sebastião tempo bom boa visibilidade
1,1609543586416152582,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 098 base polícia rodoviária tráfego intenso sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609542987494686720,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609542870159233026,sp 125 oswaldo cruz trecho taubaté ubatuba km 067 região luís paraitinga tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609542378032971778,sp 270 raposo tavares trecho paulo cotia km 010 região paulo tráfego normal dois sentidos tempo bom boa visibilidade
0,1609513728952639489,coloque vida outras pessoas risco respeite leis trânsito dirigir utilize celular slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609513629413478400,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 292 praia grande tráfego normal dois sentidos tempo bom boa visibilidade
1,1609512929438613505,sp 055 rio-santos trecho sebastião ubatuba km 083 praia tabatinga tráfego normal dois sentidos tempo bom boa visibilidade
1,1609512701977366529,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto tráfego intenso sentido mogi cruzes tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609512419113443329,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 031 trecho serra tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609512203626991618,sp 125 oswaldo cruz trecho taubaté ubatuba km 014 região taubaté tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
1,1609512028879593474,sp 270 raposo tavares trecho paulo cotia km 020 trevo rodoanel tráfego normal dois sentidos tempo bom boa visibilidade
1,1609472607811948544,sp 055 padre manoel nóbrega trecho peruíbe praia grande km 311 mongaguá km 323 itanhaém km 337 bairro gaivotas km 344 peruíbe tráfego normal dois sentidos tempo encoberto boa visibilidade
1,1609472528338108418,sp 055 rio-santos trecho bertioga sebastião km 211 riviera km 214 trevo mogi-bertioga km 223 região bertioga km 246 guarujá tráfego normal dois sentidos tempo encoberto boa visibilidade
1,1609472435245424640,sp 055 rio-santos trecho sebastião ubatuba km 092 – massaguaçu km 110 – subprefeitura caraguatatuba km 136 polícia rodoviária km 168 praia camburi tráfego normal dois sentidos tempo bom boa visibilidade
1,1609472343847354369,sp 098 mogi-bertioga km 063 trecho planalto km 077 início serra km 090 fim serra sentido bertioga km 098 base polícia rodoviária tempo encoberto boa visibilidade atenção trecho serra neblina
1,1609472195205513216,sp 123 floriano rodrigues pinheiro km 026 base polícia rodoviária km 031 trecho serra km 033 trevo santo antônio pinhal km 046 portal campos jordão tráfego normal dois sentidos tempo bom boa visibilidade atenção trecho serra sujeito neblina
0,1609446102536974336,coloque vida ama risco utilize sempre cadeirinha independente distância slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609445847518912512,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 059 região mogi cruzes tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609445787074699265,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 026 base polícia rodoviária tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609445730057437184,sp 125 oswaldo cruz trecho taubaté ubatuba km 088 base polícia rodoviária ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
0,1609419249134485506,coloque vida outras pessoas risco respeite leis trânsito dirigir utilize celular slt der rodovias segurança trânsitomaisseguro sp governosp
1,1609419094985408517,sp 055 rio-santos trecho bertioga sebastião km 211 riviera tráfego intenso sentido bertioga tempo encoberto visibilidade reduzida
1,1609419009614647299,sp 055 rio-santos trecho sebastião ubatuba km 092 – massaguaçu tráfego intenso dois sentidos tempo encoberto visibilidade reduzida
1,1609418889435271168,sp 098 mogi-bertioga trecho mogi cruzes bertioga km 063 trecho planalto tráfego normal dois sentidos tráfego intenso sentido mogi cruzes atenção trecho serra sujeito neblina
1,1609418827351363586,sp 123 floriano rodrigues pinheiro trecho taubaté campos jordão km 046 portal campos jordão tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609418766714130433,sp 125 oswaldo cruz trecho taubaté ubatuba km 093 região ubatuba tráfego normal dois sentidos tempo encoberto visibilidade reduzida atenção trecho serra sujeito neblina
1,1609418689044164608,sp 270 raposo tavares trecho paulo cotia km 012 região parque previdência tráfego normal dois sentidos tempo encoberto visibilidade reduzida
0,1609390412581462018,coloque vida outras pessoas risco respeite leis trânsito dirigir beba slt der rodovias segurança trânsitomaisseguro sp governosp
